sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC14751,TRIP162,06-02-2024 08:40,232,0.137,-0.353,9.751,29,19.19056,72.91381
ACC14752,TRIP162,06-02-2024 08:41,261,-0.101,0.497,9.811,29,19.13419,72.8731
ACC14753,TRIP162,06-02-2024 08:41,290,0.338,-0.048,9.768,29,19.16367,72.96491
ACC14754,TRIP162,06-02-2024 08:42,319,0.743,0.877,9.635,23.2,19.10837,72.87641
ACC14755,TRIP162,06-02-2024 08:42,348,0.201,-0.194,9.498,23.3,19.09791,72.92478
ACC14756,TRIP162,06-02-2024 08:43,377,0.681,0.445,9.572,16.6,19.15178,72.86935
ACC14757,TRIP162,06-02-2024 08:43,406,-2.929,0.779,9.626,26,19.2191,72.85571
ACC14758,TRIP162,06-02-2024 08:44,435,1.167,0.261,9.723,22.1,19.14587,72.99223
ACC14759,TRIP162,06-02-2024 08:44,464,0.966,0.253,9.693,18.6,19.11894,72.88604
ACC14760,TRIP162,06-02-2024 08:45,493,-0.049,-0.231,9.716,17.3,19.13851,72.90821
ACC14761,TRIP162,06-02-2024 08:45,522,1.137,-0.33,9.82,23.6,19.02407,72.7901
ACC14762,TRIP162,06-02-2024 08:46,551,0.839,-0.317,9.581,21.8,19.13352,72.90436
ACC14763,TRIP162,06-02-2024 08:46,580,0.26,0.818,9.788,24.4,19.05976,72.87525
ACC14764,TRIP162,06-02-2024 08:47,609,-0.608,-0.006,9.797,20.3,19.08651,72.82618
ACC14765,TRIP162,06-02-2024 08:47,638,4.532,0.285,9.598,9.5,19.07868,72.91344
ACC14766,TRIP162,06-02-2024 08:48,667,-6.173,0.391,9.557,29,19.03078,72.8959
ACC14767,TRIP162,06-02-2024 08:48,696,0.048,0.25,9.59,20,19.09499,72.85803
ACC14768,TRIP162,06-02-2024 08:49,725,1.15,0.976,9.7,16.3,19.08243,72.84695
ACC14769,TRIP162,06-02-2024 08:49,754,0.967,0.014,9.634,28.5,19.13973,72.90379
ACC14770,TRIP162,06-02-2024 08:50,783,0.655,0.284,9.777,25.1,19.09767,72.87211
ACC14771,TRIP162,06-02-2024 08:50,812,-0.545,0.558,9.605,29,18.97967,72.87317
ACC14772,TRIP162,06-02-2024 08:51,841,1.505,-0.02,9.582,29,19.09236,72.97959
ACC14773,TRIP162,06-02-2024 08:51,870,0.8,0.308,9.32,27.4,19.04361,72.82233
ACC14774,TRIP162,06-02-2024 08:51,899,0.984,0.111,9.531,12.2,19.11886,72.88007
ACC14775,TRIP162,06-02-2024 08:52,928,0.131,0.953,9.906,13.2,19.10084,72.86079
ACC14776,TRIP162,06-02-2024 08:52,957,-0.281,-0.073,9.798,20.2,19.09967,72.93189
ACC14777,TRIP162,06-02-2024 08:53,986,0.689,0.335,9.545,9.8,19.14901,72.9046
ACC14778,TRIP162,06-02-2024 08:53,1015,1.502,0.21,10.003,19.9,19.08441,72.95771
ACC14779,TRIP162,06-02-2024 08:54,1044,1.822,-0.099,9.834,16.1,19.02656,72.80727
ACC14780,TRIP162,06-02-2024 08:54,1073,-3.057,0.475,9.644,14.3,19.07251,72.86669
ACC14781,TRIP162,06-02-2024 08:55,1102,-0.214,-0.13,9.866,19.1,19.12376,72.88983
ACC14782,TRIP162,06-02-2024 08:55,1131,0.493,0.432,9.489,29,19.17836,72.92996
ACC14783,TRIP162,06-02-2024 08:56,1160,0.789,0.497,10.022,14.3,19.07575,72.85901
ACC14784,TRIP162,06-02-2024 08:56,1189,0.164,0.486,9.422,23,19.01375,72.94306
ACC14785,TRIP162,06-02-2024 08:57,1218,0.302,0.531,9.741,20.2,19.05388,72.87452
ACC14786,TRIP162,06-02-2024 08:57,1247,-0.203,0.337,9.432,16.1,19.09557,72.90223
ACC14787,TRIP162,06-02-2024 08:58,1276,0.002,0.528,9.816,8.4,19.05791,72.87545
ACC14788,TRIP162,06-02-2024 08:58,1305,0.177,0.402,9.89,24,19.11248,72.85926
ACC14789,TRIP162,06-02-2024 08:59,1334,0.754,0.976,9.657,19.7,19.05739,72.93846
ACC14790,TRIP162,06-02-2024 08:59,1363,1.151,0.054,9.803,27.8,19.07738,72.88229
ACC14791,TRIP162,06-02-2024 09:00,1392,0.358,0.036,9.655,13.8,19.06985,72.90023
ACC14792,TRIP162,06-02-2024 09:00,1421,0.594,0.246,9.632,16.6,19.13364,72.86395
ACC14793,TRIP162,06-02-2024 09:01,1450,0.774,-0.039,9.46,17.7,19.05885,72.91202
ACC14794,TRIP162,06-02-2024 09:01,1479,0.545,0.203,9.862,14.1,19.02063,72.94757
ACC14795,TRIP162,06-02-2024 09:02,1508,-0.29,0.361,9.599,21.2,19.16837,72.86365
ACC14796,TRIP162,06-02-2024 09:02,1537,0.194,-0.122,9.225,10.2,19.14813,72.90388
ACC14797,TRIP162,06-02-2024 09:03,1566,0.118,0.115,9.868,20.7,19.08371,72.93854
ACC14798,TRIP162,06-02-2024 09:03,1595,0.94,0.836,9.581,13.9,19.0543,72.90391
ACC14799,TRIP162,06-02-2024 09:04,1624,-0.075,-0.097,9.675,29,19.08516,72.80363
ACC14800,TRIP162,06-02-2024 09:04,1653,0.882,0.712,9.433,14.6,18.97018,72.90053
ACC14801,TRIP162,06-02-2024 09:05,1682,0.608,-3.573,9.86,19.8,19.12291,72.88384
ACC14802,TRIP162,06-02-2024 09:05,1711,0.806,-0.095,9.571,23.6,19.01919,72.7805
ACC14803,TRIP162,06-02-2024 09:06,1740,0.201,0.487,9.563,17.1,19.06203,72.91274
ACC14804,TRIP162,06-02-2024 09:06,1769,0.011,0.531,9.464,28.1,19.09584,72.89386
ACC14805,TRIP162,06-02-2024 09:06,1798,0.508,-1.016,9.731,23.1,19.05654,72.92757
ACC14806,TRIP162,06-02-2024 09:07,1827,1.264,0.345,9.538,24.6,19.14566,72.83297
ACC14807,TRIP162,06-02-2024 09:07,1856,0.414,0.663,9.706,14.7,19.04837,72.90597
ACC14808,TRIP162,06-02-2024 09:08,1885,-0.479,-0.137,9.537,11.1,19.13403,72.95211
ACC14809,TRIP162,06-02-2024 09:08,1914,0.214,-0.125,9.573,16.2,19.14271,72.94945
ACC14810,TRIP162,06-02-2024 09:09,1943,-0.719,-0.36,9.348,21.8,19.05481,72.89403
ACC14811,TRIP162,06-02-2024 09:09,1972,-0.269,0.062,9.707,29,19.1274,72.94784
ACC14812,TRIP162,06-02-2024 09:10,2001,0.795,0.225,9.765,25.5,19.14183,72.909
ACC14813,TRIP162,06-02-2024 09:10,2030,-1.175,0.727,13.549,16.6,18.98037,72.92485
ACC14814,TRIP162,06-02-2024 09:11,2059,0.003,0.983,9.646,24,19.18226,72.88404
ACC14815,TRIP162,06-02-2024 09:11,2088,0.371,0.328,9.505,26.9,19.0726,72.89888
ACC14816,TRIP162,06-02-2024 09:12,2117,1.093,0.311,9.494,22.4,19.0599,72.89962
ACC14817,TRIP162,06-02-2024 09:12,2146,0.825,0.278,9.82,22.5,19.20472,72.87387
ACC14818,TRIP162,06-02-2024 09:13,2175,0.772,0.029,9.86,18.7,19.09831,72.91471
ACC14819,TRIP162,06-02-2024 09:13,2204,0.643,-0.578,9.71,15.4,19.04798,72.88838
ACC14820,TRIP162,06-02-2024 09:14,2233,0.824,0.529,9.81,17,19.05734,72.88699
ACC14821,TRIP162,06-02-2024 09:14,2262,-0.141,0.128,9.94,15.1,19.10687,72.84843
ACC14822,TRIP162,06-02-2024 09:15,2291,1.232,0.66,9.546,14.9,19.09979,72.84192
ACC14823,TRIP162,06-02-2024 09:15,2320,-0.555,-0.008,9.631,24.8,19.1538,72.83921
ACC14824,TRIP162,06-02-2024 09:16,2349,0.738,0.161,9.657,20.9,18.9967,72.87984
ACC14825,TRIP162,06-02-2024 09:16,2378,0.369,-0.125,9.872,22,18.92371,72.92154
ACC14826,TRIP162,06-02-2024 09:17,2407,0.917,0.727,9.712,20.8,19.13636,72.96596
ACC14827,TRIP162,06-02-2024 09:17,2436,0.366,0.577,9.528,23.7,19.10049,72.87037
ACC14828,TRIP162,06-02-2024 09:18,2465,0.276,0.131,9.814,25.1,19.12383,72.93377
ACC14829,TRIP162,06-02-2024 09:18,2494,0.217,0.283,9.679,27.9,19.07399,72.88494
ACC14830,TRIP162,06-02-2024 09:19,2523,-0.038,-0.783,9.707,20.2,19.11831,72.88569
ACC14831,TRIP162,06-02-2024 09:19,2552,-0.122,-0.53,9.78,14.1,19.1481,72.77692
ACC14832,TRIP162,06-02-2024 09:20,2581,0.993,-0.327,9.434,18.6,19.0344,72.8711
ACC14833,TRIP162,06-02-2024 09:20,2610,1.085,0.499,9.58,8.4,19.04533,72.92779
ACC14834,TRIP162,06-02-2024 09:20,2639,-0.014,0.357,9.381,25.9,19.02526,72.90886
ACC14835,TRIP162,06-02-2024 09:21,2668,0.201,0.168,9.329,18.8,19.14754,72.89688
ACC14836,TRIP162,06-02-2024 09:21,2697,0.143,0.289,9.768,27.7,19.13949,72.82413
ACC14837,TRIP162,06-02-2024 09:22,2726,0.69,0.346,9.694,17.2,19.09818,72.90898
ACC14838,TRIP162,06-02-2024 09:22,2755,0.965,0.237,9.712,13.9,19.08521,72.95044
ACC14839,TRIP162,06-02-2024 09:23,2784,0.284,-0.374,9.573,28.2,19.07429,72.83232
ACC14840,TRIP162,06-02-2024 09:23,2813,-0.246,-0.174,9.498,23.1,19.15678,72.82686
ACC14841,TRIP162,06-02-2024 09:24,2842,0.703,-0.079,9.538,22,19.03093,72.92513
ACC14842,TRIP162,06-02-2024 09:24,2871,1.833,0.65,9.385,15.7,19.05949,72.89907
ACC14843,TRIP162,06-02-2024 09:25,2900,0.608,0.302,9.612,12.9,19.12357,72.95492
ACC14844,TRIP162,06-02-2024 09:25,2929,-0.147,0.406,9.584,5,19.07459,72.87749
ACC14845,TRIP162,06-02-2024 09:26,2958,0.712,0.884,9.492,0,19.12932,72.96053
ACC14846,TRIP162,06-02-2024 09:26,2987,0.327,0.149,9.821,0,19.05937,72.94159
ACC14847,TRIP162,06-02-2024 09:27,3016,-0.204,-0.39,9.555,0,19.08218,72.8851
ACC14848,TRIP162,06-02-2024 09:27,3045,0.297,-0.123,9.463,0,19.19164,72.90948
ACC14849,TRIP162,06-02-2024 09:28,3074,-0.847,-0.178,9.335,0,19.11879,72.9431
ACC14850,TRIP162,06-02-2024 09:28,3103,0.973,0.108,9.588,0,19.1738,72.93592
ACC14851,TRIP162,06-02-2024 09:29,3120,0.431,0.61,9.56,0,19.08645,72.96058
ACC14852,TRIP163,06-02-2024 10:00,0,-0.192,-0.24,9.455,3.3,19.10833,72.94372
ACC14853,TRIP163,06-02-2024 10:00,29,0.479,0.09,9.906,4.7,19.03616,72.849
ACC14854,TRIP163,06-02-2024 10:00,58,0.409,0.517,9.836,7.2,19.02232,72.79495
ACC14855,TRIP163,06-02-2024 10:01,87,1.485,0.117,9.696,11.2,19.07734,72.81664
ACC14856,TRIP163,06-02-2024 10:01,116,0.25,0.83,9.941,13.7,19.14359,72.96485
ACC14857,TRIP163,06-02-2024 10:02,145,0.038,0.227,10.014,20,19.05618,72.89798
ACC14858,TRIP163,06-02-2024 10:02,174,-0.611,-0.262,9.426,26.3,19.16706,72.94722
ACC14859,TRIP163,06-02-2024 10:03,203,-6.55,0.271,9.662,32.3,19.01353,72.87964
ACC14860,TRIP163,06-02-2024 10:03,232,0.09,0.384,9.381,33.1,19.07675,72.81899
ACC14861,TRIP163,06-02-2024 10:04,261,0.912,0.088,9.549,39.5,18.99064,72.80552
ACC14862,TRIP163,06-02-2024 10:04,290,-0.01,-0.43,10.068,45.3,19.0982,72.85802
ACC14863,TRIP163,06-02-2024 10:05,319,0.055,0.106,9.5,49.3,19.01175,72.87058
ACC14864,TRIP163,06-02-2024 10:05,348,0.87,-0.296,9.955,51,19.05509,72.9187
ACC14865,TRIP163,06-02-2024 10:06,377,-0.043,0.014,9.599,51,19.12218,72.91087
ACC14866,TRIP163,06-02-2024 10:06,406,1.534,-0.132,9.753,28.4,19.0255,72.89142
ACC14867,TRIP163,06-02-2024 10:07,435,0.821,0.185,9.747,39,19.06919,72.79722
ACC14868,TRIP163,06-02-2024 10:07,464,-2.496,-0.361,9.455,47.7,19.06094,72.86448
ACC14869,TRIP163,06-02-2024 10:08,493,-6.677,1.038,9.449,37.2,19.14051,72.80724
ACC14870,TRIP163,06-02-2024 10:08,522,0.951,-0.135,9.576,38.3,19.05533,72.91018
ACC14871,TRIP163,06-02-2024 10:09,551,0.533,0.063,9.832,51,19.05448,72.885
ACC14872,TRIP163,06-02-2024 10:09,580,0.562,-0.152,9.864,46.3,19.06358,72.7989
ACC14873,TRIP163,06-02-2024 10:10,609,0.73,0.045,9.827,51,19.12377,72.86353
ACC14874,TRIP163,06-02-2024 10:10,638,0.066,0.344,9.442,28.6,19.09593,72.93437
ACC14875,TRIP163,06-02-2024 10:11,667,0.496,-0.033,9.339,29.2,19.14307,72.99987
ACC14876,TRIP163,06-02-2024 10:11,696,0.153,0.563,9.559,41.3,19.07634,72.83499
ACC14877,TRIP163,06-02-2024 10:12,725,1.316,-0.15,9.815,29.3,19.07256,72.89892
ACC14878,TRIP163,06-02-2024 10:12,754,-0.102,0.557,9.725,39.4,19.1258,72.88493
ACC14879,TRIP163,06-02-2024 10:13,783,0.555,-0.473,9.538,36.6,19.03043,72.91631
ACC14880,TRIP163,06-02-2024 10:13,812,0.304,0.747,9.526,25.2,19.03469,72.80424
ACC14881,TRIP163,06-02-2024 10:14,841,0.369,0.228,9.759,44.5,19.02021,72.89088
ACC14882,TRIP163,06-02-2024 10:14,870,0.591,-0.366,10.288,51,18.98925,72.96983
ACC14883,TRIP163,06-02-2024 10:14,899,-4.482,0.664,10.034,29.9,19.17159,72.82295
ACC14884,TRIP163,06-02-2024 10:15,928,0.169,-0.284,9.886,41.2,19.11317,72.91094
ACC14885,TRIP163,06-02-2024 10:15,957,0.592,0.424,10.169,35.4,19.05088,72.87274
ACC14886,TRIP163,06-02-2024 10:16,986,1.293,0.609,9.642,43.1,19.07576,72.89525
ACC14887,TRIP163,06-02-2024 10:16,1015,-1.195,0.092,9.505,48.8,19.05103,72.78909
ACC14888,TRIP163,06-02-2024 10:17,1044,1.932,0.277,10.023,51,19.14844,72.85972
ACC14889,TRIP163,06-02-2024 10:17,1073,0.499,0.926,9.932,32.4,19.01069,72.82816
ACC14890,TRIP163,06-02-2024 10:18,1102,1.291,0.48,9.344,33.3,19.04871,72.87644
ACC14891,TRIP163,06-02-2024 10:18,1131,0.285,0.042,9.465,51,19.07615,72.84044
ACC14892,TRIP163,06-02-2024 10:19,1160,0.183,0.117,9.495,44.9,19.12286,72.90364
ACC14893,TRIP163,06-02-2024 10:19,1189,3.409,-0.027,9.719,41.3,19.04711,72.93169
ACC14894,TRIP163,06-02-2024 10:20,1218,0.419,-0.021,9.608,38.8,19.01599,72.86312
ACC14895,TRIP163,06-02-2024 10:20,1247,0.276,0.31,9.421,32.8,19.0812,72.91255
ACC14896,TRIP163,06-02-2024 10:21,1276,1.498,0.265,9.519,47.8,19.10575,72.86664
ACC14897,TRIP163,06-02-2024 10:21,1305,-0.029,-0.202,9.487,51,19.16351,72.83369
ACC14898,TRIP163,06-02-2024 10:22,1334,0.167,-0.5,9.677,34.9,19.08733,72.87175
ACC14899,TRIP163,06-02-2024 10:22,1363,0.154,4.708,9.988,34.3,19.17778,72.97748
ACC14900,TRIP163,06-02-2024 10:23,1392,0.473,0.102,9.478,37.8,19.01044,72.8445
ACC14901,TRIP163,06-02-2024 10:23,1421,1.043,0.226,9.505,33.2,19.07763,72.8352
ACC14902,TRIP163,06-02-2024 10:24,1450,0.499,-0.692,9.732,44.6,19.04276,72.86912
ACC14903,TRIP163,06-02-2024 10:24,1479,0.256,0.308,9.533,19.6,19.08628,72.90858
ACC14904,TRIP163,06-02-2024 10:25,1508,0.027,0.09,9.392,44.5,19.15015,72.83611
ACC14905,TRIP163,06-02-2024 10:25,1537,-0.277,0.48,9.747,50.2,18.96271,72.84549
ACC14906,TRIP163,06-02-2024 10:26,1566,0.459,0.418,9.531,51,19.14485,72.88268
ACC14907,TRIP163,06-02-2024 10:26,1595,0.489,0.512,9.911,51,19.12548,72.95182
ACC14908,TRIP163,06-02-2024 10:27,1624,0.06,0.594,10.025,37.9,19.16973,72.82832
ACC14909,TRIP163,06-02-2024 10:27,1653,-0.516,-0.541,9.654,38.8,19.07969,72.97978
ACC14910,TRIP163,06-02-2024 10:28,1682,0.398,-0.091,9.614,25.9,19.0645,72.87891
ACC14911,TRIP163,06-02-2024 10:28,1711,1.018,0.686,9.726,25.3,19.07171,72.93417
ACC14912,TRIP163,06-02-2024 10:29,1740,-5.058,0.05,9.61,27.9,19.01375,72.83882
ACC14913,TRIP163,06-02-2024 10:29,1769,0.562,-0.535,9.884,31.8,19.04498,72.88713
ACC14914,TRIP163,06-02-2024 10:29,1798,0.346,0.08,9.879,48.3,19.05777,72.85659
ACC14915,TRIP163,06-02-2024 10:30,1827,0.019,-0.209,9.58,43,19.02116,72.96725
ACC14916,TRIP163,06-02-2024 10:30,1856,0.428,-0.55,10.015,24.9,19.16153,72.84727
ACC14917,TRIP163,06-02-2024 10:31,1885,-0.304,0.423,9.207,51,19.08297,72.8875
ACC14918,TRIP163,06-02-2024 10:31,1914,0.644,-0.01,9.989,33.3,19.01987,72.90772
ACC14919,TRIP163,06-02-2024 10:32,1943,-0.992,0.808,9.497,37.7,19.10593,72.88863
ACC14920,TRIP163,06-02-2024 10:32,1972,0.922,0.276,9.509,46.2,19.14566,72.88139
ACC14921,TRIP163,06-02-2024 10:33,2001,1.085,0.014,9.876,23.3,19.11268,72.87488
ACC14922,TRIP163,06-02-2024 10:33,2030,0.693,-0.117,9.352,31.9,19.0582,72.90243
ACC14923,TRIP163,06-02-2024 10:34,2059,0.807,0.56,9.797,40.7,19.13292,72.86136
ACC14924,TRIP163,06-02-2024 10:34,2088,0.757,-0.482,9.446,31.9,19.14293,72.94281
ACC14925,TRIP163,06-02-2024 10:35,2117,0.427,0.019,9.654,46.6,19.12247,72.83306
ACC14926,TRIP163,06-02-2024 10:35,2146,-2.509,0.526,9.402,45.5,19.16594,72.88251
ACC14927,TRIP163,06-02-2024 10:36,2175,1.278,0.525,9.59,49.5,19.04781,72.86107
ACC14928,TRIP163,06-02-2024 10:36,2204,0.429,0.144,10.03,50.1,19.03443,72.89476
ACC14929,TRIP163,06-02-2024 10:37,2233,0.256,0.62,9.836,34.2,19.14481,72.86664
ACC14930,TRIP163,06-02-2024 10:37,2262,0.814,0.502,9.588,42.7,19.13162,72.88318
ACC14931,TRIP163,06-02-2024 10:38,2291,-0.201,0.923,9.461,33.6,19.10064,72.84031
ACC14932,TRIP163,06-02-2024 10:38,2320,-0.326,0.277,9.886,51,19.04905,72.89609
ACC14933,TRIP163,06-02-2024 10:39,2349,0.655,0.113,9.722,31.6,19.04554,72.89047
ACC14934,TRIP163,06-02-2024 10:39,2378,-0.143,0.526,9.369,35.9,19.1234,72.81985
ACC14935,TRIP163,06-02-2024 10:40,2407,-0.48,0.808,9.882,51,19.09114,72.81955
ACC14936,TRIP163,06-02-2024 10:40,2436,0.118,-0.627,9.556,29.8,19.07761,72.81952
ACC14937,TRIP163,06-02-2024 10:41,2465,0.506,0.488,10.201,33.2,19.04326,72.86367
ACC14938,TRIP163,06-02-2024 10:41,2494,1.16,0.896,9.354,42,19.02534,72.87668
ACC14939,TRIP163,06-02-2024 10:42,2523,-0.101,0.008,10.084,48.2,19.11295,72.79839
ACC14940,TRIP163,06-02-2024 10:42,2552,0.477,0.386,9.752,21.5,19.0872,72.94274
ACC14941,TRIP163,06-02-2024 10:43,2581,-4.736,0.233,9.795,36.6,19.08124,72.81905
ACC14942,TRIP163,06-02-2024 10:43,2610,1.003,0.043,10.104,34.9,19.11165,72.92119
ACC14943,TRIP163,06-02-2024 10:43,2639,0.369,-0.686,9.711,26.9,19.10837,72.9205
ACC14944,TRIP163,06-02-2024 10:44,2668,-6.451,-0.344,9.473,36.2,18.97821,72.9827
ACC14945,TRIP163,06-02-2024 10:44,2697,0.102,-0.102,9.611,41.3,19.13098,72.88667
ACC14946,TRIP163,06-02-2024 10:45,2726,0.866,0.12,9.919,48.5,19.14966,72.9199
ACC14947,TRIP163,06-02-2024 10:45,2755,-3.3,-0.577,9.753,43.5,19.02161,72.92939
ACC14948,TRIP163,06-02-2024 10:46,2784,-0.221,-0.073,9.483,36.4,19.11444,72.8917
ACC14949,TRIP163,06-02-2024 10:46,2813,-0.698,0.254,9.39,43.1,19.11232,72.88094
ACC14950,TRIP163,06-02-2024 10:47,2842,0.114,0.824,9.905,17.2,19.09501,72.85639
ACC14951,TRIP163,06-02-2024 10:47,2871,0.495,0.078,9.84,34.1,19.01987,72.9363
ACC14952,TRIP163,06-02-2024 10:48,2900,1.348,0.604,9.922,39.9,19.02651,72.9589
ACC14953,TRIP163,06-02-2024 10:48,2929,1.418,0.011,9.771,45.9,19.0605,72.81126
ACC14954,TRIP163,06-02-2024 10:49,2958,-0.071,0.706,9.773,34.9,19.15257,72.93885
ACC14955,TRIP163,06-02-2024 10:49,2987,0.408,-0.173,9.747,40,19.15329,72.91769
ACC14956,TRIP163,06-02-2024 10:50,3016,1.199,-0.015,9.621,35.3,19.12654,72.91685
ACC14957,TRIP163,06-02-2024 10:50,3045,0.781,-0.501,9.753,51,19.05138,72.88708
ACC14958,TRIP163,06-02-2024 10:51,3074,0.593,0.17,9.513,25.4,19.15502,72.90111
ACC14959,TRIP163,06-02-2024 10:51,3103,-0.01,0.453,9.871,35.5,19.12688,72.94816
ACC14960,TRIP163,06-02-2024 10:52,3132,-0.017,0.355,9.729,35.1,19.09764,72.99566
ACC14961,TRIP163,06-02-2024 10:52,3161,0.865,-0.364,9.943,42.1,19.10235,72.88388
ACC14962,TRIP163,06-02-2024 10:53,3190,-0.519,-0.111,10.406,26.3,19.10197,72.91507
ACC14963,TRIP163,06-02-2024 10:53,3219,0.541,-0.556,9.957,51,19.10564,72.8939
ACC14964,TRIP163,06-02-2024 10:54,3248,0.886,0.264,9.748,46.8,19.21088,72.96161
ACC14965,TRIP163,06-02-2024 10:54,3277,1.368,0.266,9.908,42.2,19.10226,72.89257
ACC14966,TRIP163,06-02-2024 10:55,3306,0.53,-0.311,9.834,41.1,19.06756,72.87137
ACC14967,TRIP163,06-02-2024 10:55,3335,0.201,-0.249,9.615,38.5,19.04198,72.88647
ACC14968,TRIP163,06-02-2024 10:56,3364,0.639,0.443,9.811,35.1,19.03898,72.90087
ACC14969,TRIP163,06-02-2024 10:56,3393,0.912,-0.053,9.905,28.4,19.12021,72.92929
ACC14970,TRIP163,06-02-2024 10:57,3422,0.953,0.069,9.851,23.8,19.14403,72.90572
ACC14971,TRIP163,06-02-2024 10:57,3451,0.573,-0.38,9.741,23.1,19.08022,72.89668
ACC14972,TRIP163,06-02-2024 10:58,3480,0.234,0.844,9.737,15.6,19.15031,72.91599
ACC14973,TRIP163,06-02-2024 10:58,3509,-0.202,0.931,9.72,14.8,19.16366,72.90098
ACC14974,TRIP163,06-02-2024 10:58,3538,0.469,0.1,9.702,14.5,19.12186,72.89032
ACC14975,TRIP163,06-02-2024 10:59,3567,0.48,1.19,9.808,9.5,19.09172,72.8365
ACC14976,TRIP163,06-02-2024 10:59,3596,0.263,-0.413,10.074,6.3,19.14969,72.8651
ACC14977,TRIP164,06-02-2024 06:24,0,-0.311,1.252,9.952,7.4,12.94413,77.60645
ACC14978,TRIP164,06-02-2024 06:24,17,0.645,0.808,9.418,10.9,12.92913,77.65312
ACC14979,TRIP164,06-02-2024 06:24,34,0.065,0.202,9.739,12.2,12.91991,77.57138
ACC14980,TRIP164,06-02-2024 06:24,51,0.34,-0.113,9.735,13.1,13.00503,77.60931
ACC14981,TRIP164,06-02-2024 06:25,68,0.143,0.405,9.95,15.1,13.03868,77.60179
ACC14982,TRIP164,06-02-2024 06:25,85,1.539,0.545,9.768,15.8,12.87877,77.57348
ACC14983,TRIP164,06-02-2024 06:25,102,0.366,-0.139,9.382,21.8,12.93852,77.58729
ACC14984,TRIP164,06-02-2024 06:25,119,-0.488,0.491,9.712,24.1,12.93484,77.64913
ACC14985,TRIP164,06-02-2024 06:26,136,0.51,0.042,9.411,29.2,13.0042,77.58679
ACC14986,TRIP164,06-02-2024 06:26,153,0.153,0.421,9.865,35,13.0235,77.54313
ACC14987,TRIP164,06-02-2024 06:26,170,0.523,0.065,9.342,35,13.0621,77.61314
ACC14988,TRIP164,06-02-2024 06:27,187,-0.124,0.46,10.029,24.9,12.91454,77.54823
ACC14989,TRIP164,06-02-2024 06:27,204,-2.189,0.307,9.845,18.2,12.93738,77.54657
ACC14990,TRIP164,06-02-2024 06:27,221,0.39,0.007,9.596,18.1,12.89219,77.53532
ACC14991,TRIP164,06-02-2024 06:27,238,1.214,0.821,9.643,34.1,13.03009,77.51796
ACC14992,TRIP164,06-02-2024 06:28,255,0.655,0.091,9.919,24.8,12.91396,77.57701
ACC14993,TRIP164,06-02-2024 06:28,272,1.03,0.523,9.851,20,13.02035,77.71332
ACC14994,TRIP164,06-02-2024 06:28,289,0.41,0.206,9.756,24.5,13.0531,77.67433
ACC14995,TRIP164,06-02-2024 06:29,306,0.938,-0.392,9.823,28,12.82093,77.64006
ACC14996,TRIP164,06-02-2024 06:29,323,0.35,0.513,9.631,33.2,13.02873,77.61913
ACC14997,TRIP164,06-02-2024 06:29,340,0.018,-0.662,9.705,17.4,12.965,77.58567
ACC14998,TRIP164,06-02-2024 06:29,357,-0.084,0.112,9.764,23.9,13.05464,77.58103
ACC14999,TRIP164,06-02-2024 06:30,374,0.96,0.678,10.067,21.9,12.91251,77.62109
ACC15000,TRIP164,06-02-2024 06:30,391,-3.115,-0.375,9.558,33.3,12.9551,77.62991
ACC15001,TRIP164,06-02-2024 06:30,408,0.911,0.328,9.788,25.4,12.97195,77.50942
ACC15002,TRIP164,06-02-2024 06:31,425,0.879,0.121,9.506,20.7,12.89336,77.62501
ACC15003,TRIP164,06-02-2024 06:31,442,-5.118,0.391,9.653,35,12.90411,77.60643
ACC15004,TRIP164,06-02-2024 06:31,459,0.611,0.28,9.743,35,13.0209,77.66238
ACC15005,TRIP164,06-02-2024 06:31,476,-0.419,0.62,9.692,24.9,13.0289,77.59326
ACC15006,TRIP164,06-02-2024 06:32,493,1.219,0.678,9.805,34.6,12.96136,77.55224
ACC15007,TRIP164,06-02-2024 06:32,510,0.484,0.014,9.831,35,13.04201,77.61156
ACC15008,TRIP164,06-02-2024 06:32,527,1.125,0.269,9.658,33.9,12.9956,77.61633
ACC15009,TRIP164,06-02-2024 06:33,544,0.585,0.035,9.616,26.2,12.97742,77.64007
ACC15010,TRIP164,06-02-2024 06:33,561,1.245,0.364,9.68,24.4,12.95043,77.64237
ACC15011,TRIP164,06-02-2024 06:33,578,-0.102,-1.064,9.255,11.2,12.91583,77.61711
ACC15012,TRIP164,06-02-2024 06:33,595,0.238,0.194,9.575,34.1,12.97939,77.53889
ACC15013,TRIP164,06-02-2024 06:34,612,1.202,0.736,9.727,23,13.02408,77.53539
ACC15014,TRIP164,06-02-2024 06:34,629,0.431,0.808,9.65,22.3,12.89387,77.61353
ACC15015,TRIP164,06-02-2024 06:34,646,0.166,0.142,9.993,33.4,13.0016,77.56158
ACC15016,TRIP164,06-02-2024 06:35,663,-0.232,-0.421,9.605,25.8,12.99285,77.63994
ACC15017,TRIP164,06-02-2024 06:35,680,-1.92,0.585,9.504,18.4,12.8974,77.62166
ACC15018,TRIP164,06-02-2024 06:35,697,0.476,-0.094,9.808,10.5,12.90873,77.58915
ACC15019,TRIP164,06-02-2024 06:35,714,0.441,0.159,9.945,27.2,12.92353,77.53177
